Id,EssaySet,Score1,Score2,EssayText
23801,9,2,2,author organ article text book form section till sac junk inform section till fact back statement
24020,9,1,1,author organ article differ section reader know section
20248,8,0,0,curious happen mr leonard want know
21086,8,0,1,problem abl read good school
9089,4,1,1,term invars coin describe bring specie foreign habitat nepit thing area specie
8415,4,1,1,word invars signific rest article specie like python introduce area come take land purpose think invars pass judgement
17805,7,2,2,one trait describe rose base convert aunt Polab care paragraph rose suppress feel hurt aunt one example rose kind care person
9380,4,1,1,word invars would conoid cometh uninvite unwelcome article word invars unfair judgement macing said paragraph find invars specie actual introduce specie
24562,9,2,2,author first explain us space junk consist paragraph explain debris come from got next section text tell debris crash author give example one american russian satellite ran matter size debris speed caus serious damage cinclus say space junk increase explore
8737,4,1,1,invars mean invade say python invars specie mean specie come porous until everywhere p paragraph
24457,9,1,1,author organ article chapter section till cover stop main idea
23374,9,1,1,author start tell sky tell space junk got author tell every begin end
18646,7,1,1,rose care family Anyah
6229,3,1,1,panda china koala australia similar anim vegetarian panda eat bamboo koala eat eucalyptus leave panda koala differ python python carnivora goe meat panda koala harmless eat plant
20059,8,1,1,paul wander mr leonard tell paul want know past mr leonard tell paul understand mr leonard tell mr leonard want paul get bad idea head paul familiar feel mr leonard
21560,8,2,1,background inform made paul realize mr leonard feel paul say mot mr leonard word familiar state paul know mr leonard feel want help like mr leonard help paul background inform effect paul caus realize other feel way
20719,8,2,2,paul find mr leonard champ track runner college day become curious would quit goen far set record soon find mr leonard also could read like paul made paul think mr leonard help time return favor tell c mon time start train walk toward school
18538,7,0,0,rose pressure work complete rose feel squeeze one thing schedule
18282,7,1,1,rose hard work story say day busy fill work
20335,8,2,2,paul given informant mr leonard younger could read effect paul could relate situation paul grab mr leonard hand told time train other word paul get mr leonard help read problem like mr leonard help paul train track
18695,7,1,1,like help people
9142,4,0,0,invars key word article till one man pet Aneth invars specie get leader know go cat dog set tone article
6672,3,0,0,panda china similar koala australia feed survive environ found specie current live differ python specialist where python generalist adapt differ environ live specie origin
18366,7,0,0,one trait derib rose difficult rose grew like said must difficult yes
23536,9,2,2,author organ idea group till paragraph paragraph till space junk consist inform space junk actual author also list detail conflict satellite crash occur past
6293,3,0,0,china panda australia koala similar eat plant two differ python danger human story talk python eat Ali panda koala threat human python hand serv big threat
5113,3,2,2,panda china like survive china main food source bamboo found china similar australian koala bear accord article eat eucalyptus leave almost Ecclus python differ anim python inhabit climate similar found asia abl survive repopul
